,0
116,각 주제에 맞는 이야기로 시작해 그 이야기에서 파생되는 다양한 것들까지 알려줘서 참 범위가 다양하고 생각넓히기에 좋아 아주 참 마음에 든답니다 마치 브레인스토밍 하는 느낌이랄까요? 아이들이 좋아하는... 
117,"그리고 Rapid Personas(빠른 페르소나의 설정과 몰입)란, 이해관계자가 브레인스토밍 연습 중에 특정... 매드립스(Mad-lis)는 일종의 게임으로, 예를 들어 '나무'를 주제로 한 단문에서 몇몇 단어를 지우고 빈칸을... "
118,위해서는 브레인 스토밍을 통해서 생각을 모을 필요가 있습니다. 주제는 가지로 잡았습니다. 행복한... 마디 마디가 반복되는 리듬 첫 칸을 채운다. (멜로디) 첫 음을 화음에 있는 음으로 한다. (멜로디)... 
119,"흥미있어하는 주제인 것 같습니다. 그래서 오늘은 열심히 필기 준비가 한창인 취준생 여러분들을... &lt;추천 학습법&gt; 스터디 플래너를 통해 목표를 시각화하기 토론, 브레인스토밍 등 협업 학습법 추천! ENTP... "
120,스스로 브레인스토밍해봅니다. . KEY EXPRESSIONS : 핵심 표현과 어휘 암기 해당 주제의 스피킹에 필요한 핵심 표현과 어휘를 미리 보며 암기합니다. . SPEECH PRACTICE : 본문 내용 반복 청취 및 낭독 챌린지 참여... 
121,"하고 주제가 이탈하지 않도록 한다. - 효과적인 면담기술인 경청, 청취,수용, 공감, 반복, 요약, 침묵... 브레인스토밍 일정한 주제에 관하여 자기의 주관을 가지고 이야기 하며 구성원들이 자유롭게 의견을... "
122,가지들을 내어 하위 주제를 만듭니다. 계속해서 그 아래의 내용들을... 나올때까지 반복해봅시다. . Variale Brainstorming(변수 브레인스토밍): 첫째로... 
123,"그림책을 좋아하는 사람들(대상)이, 그림책을 통해(도구, 수단) 자신이 하고 싶은 이야기(주제, 교훈)... 교양, 다큐 등 ) 브레인스토밍; 한 가지 아이디어에 집중하는데 효과적 ) 도서관 ) 전문가(인터뷰)... "
124,"도구로는 브레인스토밍, 브레인라이팅, 퀘스천맵, 독서 후 정리하는 방법으로 독서페이퍼를 소개한다... 만다라는 깨달음의 경지를 반복한 원과 연꽃무늬 등으로 표현한 불화이다. 만다라트는 하나의 주제에... "
125,"변화하는 컬러를 쓸 때 중요한 원칙은 반복이다. 한 공간, 한 사이트에 들어갔을 때 여섯 번 정도는 그... 브레인스토밍 회의실 -푸른색. 딱딱한 의자를 편안한 의자로 바꾸고, 화분을 놓고 양탄자를 깔고, 조명도... "
126,맛이라는 주제어를 도출해 냈답니다 브레인라이팅(-- 기법) 명의 그룹을 편성하고 개씩 아이디어를... 아주~~자연스럽게요 ㅎ 브레인스토밍의 원칙을 세우고 시작합니다. 원칙 : 참여자가 자유롭게 창의적인... 
127,"이를 반복하며, 아이가 어떤 대답을 하더라도 “너는 그렇게 생각하는구나. 좋은 생각이다.”라며 수용하는 브레인스토밍 대화를 한다. . 생각의 깊이가 달라지는 비결, 질문 주고받기 - 키워드를 제시해서... "
128,"인성동화 교육 주제와 연계되어있는 로봇모델들을 조립하고, 조립 후 아이들과 함께 브레인스토밍... 쉬운 반복학습을 제공합니다. 차세대 교육의 핵심 ‘STEAM SW교육’ : 차세대 Edutech 교육 제품의 효과를... "
129,"전략 브레인스토밍, 생각그물,대화하기,자료읽기 )조직하기 전략 다발짓기, 개요짜기 )표현하기 전략 말로쓰기, 개요짜기 )고쳐쓰기 전략 훑어읽기, 돌려읽기 번 설명문에 대한 평가 . 글의 제목은 주제... "
130,"'브레인라이팅'은 아이디어 발상이나 회의 기법으로 유명한 '브레인스토밍'을 글로 하는 것입니다.... 강의 주제와 관련해 할 수 있는 이야기를 브레인라이팅 &amp; 프리라이팅 해보자 지식, 경험, 스킬을 적으며... "
131,"설교의 주제와 대지가 결정되었다면, 가상의 청중을 향해 설교하는 것과 앉은 채로 흥얼흥얼 말을 하며(브레인스토밍) 설교를 작성해보는 것. ⑨ 적당한 밀도의 말로 설교를 반죽하기. 메시지 중간에 빈 공간은... "
132,Lttle Petey 특유의 앞뒤 없는 개그를 좋아해서 계속 그 장면을 반복해서 보고 있다. 작년에 공구로... 어디까지나 그랬으면 좋겠다-라 브레인스토밍 하듯 하고 싶은 걸 계속 떠올리고는 있는데 시간 확보가 어렵네.... 
133,사실 입트영이 년 넘게 계속 되면서 어떤 때는 표현만 좀 변형되고 반복되는 주제가 있긴 한데... 일종의 브레인스토밍 단계. 한영 번역에 관심이 있다면 한글 문장을 읽고 바로 영어 문장으로... 
134,"따라서 브레인스토밍, 복잡한 프로젝트 계획, 긜고 비즈니스 기획안부터 소셜 플롯에 이르기까지... 식으로 반복한다. 디지털 시대 이전에는 종이에 색연필을 사용해서 그렸다. 그러나 지금은 수작업을 대신... "
135,이렇게 문제에서 떨어져서 우리가 알고 있는 다양한 해결책들을 브레인스토밍 해봤습니다. 아쉬움을... 질문 중 가지 골라서 답 적기 ▷국어-반 전체가 돌려 읽는 행복한 글쓰기 공책 - 매주 한 편씩 - 주제... 
136,"다섯째, 브레인스토밍에서 가장 아이디어를 많이 내는 이유는 발표한 아이디어를 비판하지 않기 때문이다. 따라서 이 항목에 가장 중점을 두어 사회자는 회의를 진행한다. 여섯째, 주제의 선정에 있어 가장... "
137,읽기를 반복한다 문제가 뭘까 의지는 있는데 방법을 개선해야겠다 마인드맵이 필요한 이유다... 무언가를 기획하거나 프로젝트에 앞서 주제를 정하거나 주제에 대한 아이디어를 던지는 브레인스토밍... 
138,"서브주제도 가지) - 분 소스 브레인스토밍 (쉬는시간, 분, 메모 활용) 뼈대 구축 (번호를 사용해서 입력) 살을 입힌다. (문장연결) - 시간 : 반복연습과 스토리 =============================== 구매전환율을... "
139,"(선착순) 주제를 중심으로 브레인 스토밍을 한다. 종이 크기만큼 큰 직사각형을 그리고, 가로 칸과 세로... 상기하고, 반복해서 실천해야 하는 만큼 앞으로도 한 번씩 리마인드할 예정이다. 글쓰기는 어른에게도... "
140,이런 재해들이 올해는 반복되지 않았으면 하는 바램이에요. 펭귄들이 살던 빙하가 녹아 없어지는... 여름을 주제로 주제망을 작성해보기로 했네요. 브레인스토밍방식으로 읽은 책을 정리하고 쓰다보면 아이와... 
141,▶익숙한 주제에 대한 답변에서 실수를 줄이고 올바른 시제를 사용하는 방법을 학습한다.... 파악하고 브레인 스토밍을 훈련한다 ▶반복을 피하면서 주어진 데이터를 비교 분석하기 위한 방법을... 
142,"정리 주제 앞글자 내용 조작적 조건화 효강 효과의 법칙(손다이크, 호의 결과 행동 반복) 강화의 법칙... 브명지델 브레인스토밍(무작위 개진, 질보다는 양) 명목집단법(서면) 지명 반론자 델파이법(전문가 개별... "
143,"방문기록에 브레인스토밍 흔적을 남긴다. 한편 어떻게 보면 용감한 포기일 수도 있지만, 조금만 생각의... 평일(군바리) - 토요일(강아지 집사) - 일요일(잉여)의 삶이 반복되는 요즘, 어쩌면 꿈을 잊지는 마라고... "
144,본 게임 주제 새벽 시가 되었고 주제가 발표되었다. &lt;Roll Of The Dice&gt; 주사위를 굴린다? 감이 좀 안 잡혔다. 지난번과 마찬가지로 마인드맵을 그리고 브레인스토밍을 시작했다. 결정된 게임은 주사위를 굴릴... 
145,예를들어 칼라가 주제이면 칼라에 관련된 단어를 얼마나 보여주느냐가 가장... ItemId= [전자책] 아이엘츠 라이팅 브레인스토밍 이렇게 하자! 아이엘츠 라이팅 Task ... 
146,"책에서 반복되는 비슷한 일화로는 만족하기 어려운 이들이다. 이 책에서 글쓰기와 얽힌 삶부터 습관... (특정 주제나 막히는 부분을 두고 브레인스토밍을 같이 한다) 생산성(정해진 시잔, 정해진 장소에 모여... "
147,종강하고 나서 마지막 시험을 준비하는 일동안 제가 어려워 하는 주제를 중심으로 (ex 과학) 반복적인... 강의를 듣는 동안에는 구조에 맞춰서 브레인스토밍을 하고 답안을 쓰는 법을 연습했고 이후에는... 
148,또한 모범답안을 보면서 훈련을 반복하는 과정을 통해서 자연스럽고 재밌게 아이엘츠 Part을 정복할... 하지만 해커스윤성원 선생님은 다양한 주제로 브레인 스토밍 연습을 하니까 비교적 낯선 주제가... 
149,"주제를 찾기 위해 브레인스토밍을 해보았다. 하루를 엮어내기 위해서 내가 하고 있는 일들이 무엇이... 처음 그녀가 원한 것은 작은 취미로 예전부터 해보고 싶어서, 조금 하다가 중단하고 또 그리기를 반복한... "
150,통해서 반복 연습하는 것인데요. 특히나 독립형 문제의 경우 답변이 떠오르지 않을 때 사용할 수 있는... 그리고 처음 보는 주제에 대한 글을 잘 풀어쓰기 위해서는 연습 단계에서부터 브레인스토밍 및 에세이를... 
151,끊임없이 반복연습할 것! 토플 리딩 공부법  점 초반 친구들 주목! : 문제 정확히 파악하기 항상... 토플 스피킹  초급 공부법 : 브레인 스토밍 통해 풍부한 아이디어 [나와 관련된 다양한 토픽]에 대해... 
152,계속 반복. 바. 스트림스 - 이 놀이의 가장 큰 장점은 한꺼번에 아주 많은 사람이 같이 놀수 있다는 것.... ▷프로젝트 계획(시간) - 브레인스토밍! -모둠계획서 작성하기 (시간) -결과물 명확하게 알려주기 &quot;이... 
153,"정리, 주제 중심의 수업으로 균형있게 하려고 노력 박송란 :: 음악 교담이라서 신체감각을 많이... 생각의 폭풍, 브레인스토밍 : 소확행의 비법 BR 생각 키우기 : 키. 진짜인가, 가짜인가? : 나에 대한... "
154,과정 반복 작업 선생님과의 : 피드백으로 브레인스토밍 했던 주제가 작업에 잘 녹아들었는지 표현하고자 하는 효과가 나타나는지 체크 크리티크 준비 크리티크는 자신의 작업을 상세하게 설명하는... 
155,새로운 내가 되려고 다짐했는데 나도 모르게 이전의 내 모습을 반복하고 있는 나를 발견할 때... 먼저 지금 있는 그대로의 나의 모습을 인정하고 사랑하고 감사하세요 프리 라이팅 프리 라이팅은 브레인스토밍과... 
156,@ 후속 연구 브레인스토밍 ; 텍스트 마이닝 저녁에는 지도 교수님과 후속 연구 주제에 관해 논의했다.... 프로세스를 반복하다 보면 내가 바라던 그 길을 걷게 되리라 믿는다. 화이팅!!!  스트레스 해소 런.... 
157,위한 브레인스토밍이 아닌 질문을 얻기 위한 브레인스토밍에 대해 소개했다. 회사에서나 일상생활에서... 학생들이 관심있어하는 주제이기는 했지만 좀처럼 아이디어를 내지 못하고 있었다. 많은 논의가... 
158,미국대학교는 입시 시기에 맞춰 여름 쯤에 추가 에세이 (supplemental essay) 주제를 발표합니다.... 경험을 브레인스토밍해야 합니다. 기본적으로 대학에 대한 관심과 자신의 비전 그리고 대학에서... 
159,전에 브레인 스토밍으로 주제와 관련한 단어들을 학생들로부터 유도해내면 더욱 좋을 것 같다.... 이렇게 라운드를 반복한 다음 마지막에 각 라운드에서 받은 점수를 합산한다. 손을 들어 점수를... 
160,"생기는 주제. 찾고 또 찾고 키워드를 찾아내기위해 브레인스토밍을 했다. 머리가 너무 아파왔다.... 집에서 매일 요리, 논문, 독일어, 블로그, 티타임으로 보내는 시간들이지만 매일이 똑같거나 결코 반복되지... "
161,"차적으로 결정된 주제에 대해 아이디어를 모아 학생 스스로 브레인스토밍 (rainstorming) 하여... 스피킹 드릴을 통해 입으로 부단히 반복하며 떠들지 않으면, 입은 절대 그냥 트이지 않습니다! 머리로만... "
162,"이것이 도발적인 의식 혹은 파격이라는 형식으로 시에 나타나며 시의 주제나 소재의 신선함에 기여하는... 중에서 브레인 스토밍 - 반복은 애국가, 변주는 아리랑과 같다. 문학 작품에서의 반복과 변주의 의미 Q.... "
163,문제정의(Define) 하기() ◇ 퍼실리테이션 기법 활용 •브레인스토밍 •브레인라이팅 •Why •역장분석... 문제 정의가 잘못되었을 경우 다시 공감하기 단계를 시도하거나 시안 만들기와 검증하기 단계를 반복하... 
